source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
SEO1998,7704,COASTAL AND ESTUARINE ENVIRONMENT,SEO,1802,Coastal and estuarine systems and management,group,True,derived_empirical,0.8,"rolled up from 10 SEO1998 leaf-level mapping(s), 8 agreeing"
SEO1998,770401,Air Quality,SEO,180101,Air quality,objective,True,explicit_official_transitive,0.9,SEO1998->960102 (2008)->180101 (2020)
SEO1998,770402,Land and Water Management,SEO,180299,Coastal and estuarine systems and management not elsewhere classified,objective,True,explicit_official_transitive,0.762,SEO1998->960903 (2008)->180299 (2020)
SEO1998,770402,Land and Water Management,SEO,180299,Coastal and estuarine systems and management not elsewhere classified,objective,False,explicit_official_transitive,0.613,SEO1998->960902 (2008)->180299 (2020)
SEO1998,770403,Living Resources (Flora and Fauna),SEO,180203,Coastal or estuarine biodiversity,objective,True,explicit_official_transitive,0.9,SEO1998->960802 (2008)->180203 (2020)
SEO1998,770404,Control of Pests and Exotic Species,SEO,180204,"Control of pests, diseases and exotic species in coastal and estuarine environments",objective,True,explicit_official_transitive,0.565,SEO1998->960412 (2008)->180204 (2020)
SEO1998,770404,Control of Pests and Exotic Species,SEO,180204,"Control of pests, diseases and exotic species in coastal and estuarine environments",objective,False,explicit_official_transitive,0.56,SEO1998->960402 (2008)->180204 (2020)
SEO1998,770405,Physical and Chemical Conditions,SEO,180205,Measurement and assessment of estuarine water quality,objective,True,explicit_official_transitive,0.9,SEO1998->961102 (2008)->180205 (2020)
SEO1998,770406,Integrated (Ecosystem) Assessment and Management,SEO,180201,Assessment and management of coastal and estuarine ecosystems,objective,True,explicit_official_transitive,0.9,SEO1998->960503 (2008)->180201 (2020)
SEO1998,770407,Remnant Vegetation and Protected Conservation Areas (Both Terrestrial and Marine),SEO,180206,Rehabilitation or conservation of coastal or estuarine environments,objective,True,explicit_official_transitive,0.9,SEO1998->961304 (2008)->180206 (2020)
SEO1998,770408,Rehabilitation of Degraded Coastal and Estuarine Areas,SEO,180206,Rehabilitation or conservation of coastal or estuarine environments,objective,True,explicit_official_transitive,0.9,SEO1998->961201 (2008)->180206 (2020)
SEO1998,770409,Estuarine and Lagoon Areas,SEO,189999,Other environmental management not elsewhere classified,objective,True,explicit_official_transitive,0.258,SEO1998->969999 (2008)->189999 (2020)
SEO1998,770499,Other,SEO,180202,Coastal erosion,objective,True,explicit_official_transitive,0.25,SEO1998->961401 (2008)->180202 (2020)
SEO1998,770499,Other,SEO,189999,Other environmental management not elsewhere classified,objective,False,explicit_official_transitive,0.244,SEO1998->969999 (2008)->189999 (2020)
