source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
ASJC,2305,Environmental Engineering,OAX,2305,Environmental Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2306,Global and Planetary Change,OAX,2306,Global and Planetary Change,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2307,Health,OAX,2307,"Health, Toxicology and Mutagenesis",subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2308,Management,OAX,2308,"Management, Monitoring, Policy and Law",subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2309,Nature and Landscape Conservation,OAX,2309,Nature and Landscape Conservation,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2310,Pollution,OAX,2310,Pollution,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2311,Waste Management and Disposal,OAX,2311,Waste Management and Disposal,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2312,Water Science and Technology,OAX,2312,Water Science and Technology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,24,Immunology and Microbiology,OAX,24,Immunology and Microbiology,field,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2402,Applied Microbiology and Biotechnology,OAX,2402,Applied Microbiology and Biotechnology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2403,Immunology,OAX,2403,Immunology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2404,Microbiology,OAX,2404,Microbiology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2405,Parasitology,OAX,2405,Parasitology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2406,Virology,OAX,2406,Virology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,25,Materials Science,OAX,25,Materials Science,field,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2500,General Materials Science,OAX,2500,General Materials Science,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2502,Biomaterials,OAX,2502,Biomaterials,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2503,Ceramics and Composites,OAX,2503,Ceramics and Composites,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2504,Electronic,OAX,2504,"Electronic, Optical and Magnetic Materials",subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2505,Materials Chemistry,OAX,2505,Materials Chemistry,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2506,Metals and Alloys,OAX,2506,Metals and Alloys,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2507,Polymers and Plastics,OAX,2507,Polymers and Plastics,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2508,Surfaces,OAX,2508,"Surfaces, Coatings and Films",subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,26,Mathematics,OAX,26,Mathematics,field,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2602,Algebra and Number Theory,OAX,2602,Algebra and Number Theory,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2604,Applied Mathematics,OAX,2604,Applied Mathematics,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2605,Computational Mathematics,OAX,2605,Computational Mathematics,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2607,Discrete Mathematics and Combinatorics,OAX,2607,Discrete Mathematics and Combinatorics,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2608,Geometry and Topology,OAX,2608,Geometry and Topology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2610,Mathematical Physics,OAX,2610,Mathematical Physics,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2611,Modeling and Simulation,OAX,2611,Modeling and Simulation,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2612,Numerical Analysis,OAX,2612,Numerical Analysis,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2613,Statistics and Probability,OAX,2613,Statistics and Probability,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2614,Theoretical Computer Science,OAX,2614,Theoretical Computer Science,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,27,Medicine,OAX,27,Medicine,field,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2702,Anatomy,OAX,2702,Anatomy,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2703,Anesthesiology and Pain Medicine,OAX,2703,Anesthesiology and Pain Medicine,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2704,Biochemistry (medical),OAX,2704,Biochemistry,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2705,Cardiology and Cardiovascular Medicine,OAX,2705,Cardiology and Cardiovascular Medicine,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2706,Critical Care and Intensive Care Medicine,OAX,2706,Critical Care and Intensive Care Medicine,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2707,Complementary and Alternative Medicine,OAX,2707,Complementary and alternative medicine,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2708,Dermatology,OAX,2708,Dermatology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2711,Emergency Medicine,OAX,2711,Emergency Medicine,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2712,Endocrinology,OAX,2712,"Endocrinology, Diabetes and Metabolism",subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2713,Epidemiology,OAX,2713,Epidemiology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
